rowID,Season,Episode,Scene,Line in Episode,Speaker,Line,Characters
8380,3,10,31,316,davos,"Aye, old Balerions definitely better than anything your cousin Rylenes got on offer But now that Im your fathers Hand again, I have to keep him informed The king does not have time for this drudgery To all the lords and knobble men of Westeros","['Davos Seaworth', 'Shireen Baratheon']"
8381,3,10,31,317,shireen,Noblemen,"['Davos Seaworth', 'Shireen Baratheon']"
8382,3,10,31,318,davos,"Noblemen of Westeros, the Nig the Nights Watch implores","['Davos Seaworth', 'Shireen Baratheon']"
8383,3,10,31,319,shireen,What is it?,"['Davos Seaworth', 'Shireen Baratheon']"
8384,3,10,31,320,shireen,Why are they ringing the bells? Are we being attacked?,"['Davos Seaworth', 'Shireen Baratheon']"
8385,3,10,31,321,davos,Stay here Bar the door,"['Davos Seaworth', 'Shireen Baratheon']"
8386,3,10,32,322,stannis,The usurper Robb Stark is dead Betrayed by his bannerman,"['Melisandre', 'Stannis Baratheon', 'Davos Seaworth']"
8387,3,10,32,323,davos,And you take credit because you dropped a leech into the fire?,"['Melisandre', 'Stannis Baratheon', 'Davos Seaworth']"
8388,3,10,32,324,melisandre,I take no credit I have faith and my faith has been rewarded,"['Melisandre', 'Stannis Baratheon', 'Davos Seaworth']"
8389,3,10,32,325,davos,"Your Grace, the world has got so far bent Ive seen things crawl out of nightmares, but my eyes were open I dont know if Robb Stark died because of the Red Womans sorcery or because at war men die all the time, but I do know that uniting the Seven Kingdoms with blood magic is wrong It is evil And you are not an evil man","['Melisandre', 'Stannis Baratheon', 'Davos Seaworth']"
8390,3,10,32,326,stannis,"Do you know who had this table carved and painted, Ser Davos?","['Melisandre', 'Stannis Baratheon', 'Davos Seaworth']"
8391,3,10,32,327,davos,Aegon Targaryen,"['Melisandre', 'Stannis Baratheon', 'Davos Seaworth']"
8392,3,10,32,328,stannis,And do you know how Aegon Targaryen conquered Westeros?,"['Melisandre', 'Stannis Baratheon', 'Davos Seaworth']"
8393,3,10,32,329,davos,On the back of his dragon Balerion the Dread,"['Melisandre', 'Stannis Baratheon', 'Davos Seaworth']"
8394,3,10,32,330,stannis,"He had a smaller fleet than the kings he faced and a smaller army, but he had three dragons Dragons are magic, Ser Davos My enemies have made my kingdom bleed I will not forget that I will not forgive that I will punish them with any arms at my disposal","['Melisandre', 'Stannis Baratheon', 'Davos Seaworth']"
8395,3,10,32,331,davos,"You do not need to burn the boy If what you say is true, a drop of his blood killed Robb Stark-","['Melisandre', 'Stannis Baratheon', 'Davos Seaworth']"
8396,3,10,32,332,melisandre,And our king is still no closer to the Iron Throne A great gift requires a great sacrifice,"['Melisandre', 'Stannis Baratheon', 'Davos Seaworth']"
8397,3,10,32,333,davos,His name is Gendry Hes a good lad A poor lad from Flea Bottom who happens to be your nephew,"['Melisandre', 'Stannis Baratheon', 'Davos Seaworth']"
8398,3,10,32,334,stannis,What is the life of one bastard boy against a kingdom?,"['Melisandre', 'Stannis Baratheon', 'Davos Seaworth']"
8399,3,10,32,335,davos,Everything,"['Melisandre', 'Stannis Baratheon', 'Davos Seaworth']"
8400,3,10,32,336,stannis,The boy must die,"['Melisandre', 'Stannis Baratheon', 'Davos Seaworth']"
8401,3,10,33,337,gendry,What are you doing?,"['Gendry', 'Davos Seaworth']"
8402,3,10,33,338,davos,Youre leaving,"['Gendry', 'Davos Seaworth']"
8403,3,10,33,339,gendry,Is this some kind of trick?,"['Gendry', 'Davos Seaworth']"
8404,3,10,33,340,davos,"Yes, but not on you","['Gendry', 'Davos Seaworth']"
8405,3,10,34,341,davos,"Aim for that star Dont stop Theres bread and water Go slow with it If you finish it off, no matter how thirsty you get, dont drink seawater","['Gendry', 'Davos Seaworth']"
8406,3,10,34,342,gendry,I know not to drink seawater,"['Gendry', 'Davos Seaworth']"
8407,3,10,34,343,davos,Row for a full day and night and youll reach Rooks Rest Youll want to stop there Dont Shell find you,"['Gendry', 'Davos Seaworth']"
8408,3,10,34,344,gendry,Where should I go?,"['Gendry', 'Davos Seaworth']"
8409,3,10,34,345,davos,You must keep the coast on your left side until you reach Kings Landing,"['Gendry', 'Davos Seaworth']"
8410,3,10,34,346,gendry,The gold cloaks are looking for me,"['Gendry', 'Davos Seaworth']"
8411,3,10,34,347,davos,They were looking for me for 20 years Do they know your face?,"['Gendry', 'Davos Seaworth']"
8412,3,10,34,348,gendry,No,"['Gendry', 'Davos Seaworth']"
8413,3,10,34,349,davos,Id worry more about the Red Woman,"['Gendry', 'Davos Seaworth']"
8414,3,10,34,350,davos,The other way,"['Gendry', 'Davos Seaworth']"
8415,3,10,34,351,davos,You ever been in a boat before?,"['Gendry', 'Davos Seaworth']"
8416,3,10,34,352,gendry,No,"['Gendry', 'Davos Seaworth']"
8417,3,10,34,353,gendry,You know how to swim?,"['Gendry', 'Davos Seaworth']"
8418,3,10,34,354,gendry,No,"['Gendry', 'Davos Seaworth']"
8419,3,10,34,355,davos,Dont fall out Go on,"['Gendry', 'Davos Seaworth']"
8420,3,10,34,356,gendry,Why are you doing this?,"['Gendry', 'Davos Seaworth']"
8421,3,10,34,357,davos,Because its right And because Im a slow learner,"['Gendry', 'Davos Seaworth']"
8422,3,10,34,358,davos,"When you get to Flea Bottom, have a bowl of brown for me","['Gendry', 'Davos Seaworth']"
8423,3,10,36,359,sam,"Jon! Jon! Jon, its us","['Jon Snow', 'Samwell Tarly', 'Pypar']"
8424,3,10,36,360,pyp,I dont think he can see us,"['Jon Snow', 'Samwell Tarly', 'Pypar']"
8425,3,10,36,361,jon,Pyp? Sam?,"['Jon Snow', 'Samwell Tarly', 'Pypar']"
8426,3,10,36,362,sam,"Hush, now Youre home Carry him inside Gently","['Jon Snow', 'Samwell Tarly', 'Pypar']"
8427,3,10,38,363,man,"Out of the way Step aside, country boy People working here","['Jaime Lannister', 'Brienne of Tarth', 'Qyburn', 'Fruit Vendor']"
8428,3,10,40,364,jaime,Cersei,"['Cersei Lannister', 'Jaime Lannister']"
8429,3,10,40,365,stannis,You dont deny it?,"['Cersei Lannister', 'Jaime Lannister']"
8430,3,10,41,366,davos,No I let him go,"['Stannis Baratheon', 'Davos Seaworth', 'Melisandre']"
8431,3,10,41,367,melisandre,Your mercy saved the boys life You feel good about that?,"['Stannis Baratheon', 'Davos Seaworth', 'Melisandre']"
8432,3,10,41,368,davos,"Aye, I do","['Stannis Baratheon', 'Davos Seaworth', 'Melisandre']"
8433,3,10,41,369,melisandre,You saved one innocent How many tens of thousands have you doomed?,"['Stannis Baratheon', 'Davos Seaworth', 'Melisandre']"
8434,3,10,41,370,davos,There has got to be another way,"['Stannis Baratheon', 'Davos Seaworth', 'Melisandre']"
8435,3,10,41,371,stannis,What other way?! Tell us about this other way,"['Stannis Baratheon', 'Davos Seaworth', 'Melisandre']"
8436,3,10,41,372,davos,"I dont know, Your Grace I cant see the future in the fire","['Stannis Baratheon', 'Davos Seaworth', 'Melisandre']"
8437,3,10,41,373,stannis,"Very well, Ser Davos Seaworth I, Stannis of the House Baratheon, First of My Name, Rightful King of the Andals and the First Men, sentence you to die","['Stannis Baratheon', 'Davos Seaworth', 'Melisandre']"
8438,3,10,41,374,davos,"I understand But since you havent yet unnamed me Hand of the King, it is my duty to advise you against it Youre gonna need me","['Stannis Baratheon', 'Davos Seaworth', 'Melisandre']"
8439,3,10,41,375,melisandre,Take him away,"['Stannis Baratheon', 'Davos Seaworth', 'Melisandre']"
8440,3,10,41,376,stannis,Why am I gonna need you?,"['Stannis Baratheon', 'Davos Seaworth', 'Melisandre']"
8441,3,10,41,377,melisandre,My king,"['Stannis Baratheon', 'Davos Seaworth', 'Melisandre']"
8442,3,10,41,378,davos,"Its from Maester Aemon of the Nights Watch Their Lord Commander is dead Took a ranging party north and never made it back One lad did, though What he saw beyond the Wall its coming for all of us","['Stannis Baratheon', 'Davos Seaworth', 'Melisandre']"
8443,3,10,41,379,stannis,When did you learn to read?,"['Stannis Baratheon', 'Davos Seaworth', 'Melisandre']"
8444,3,10,41,380,davos,Matthos taught me before he died so I could be of better service to you,"['Stannis Baratheon', 'Davos Seaworth', 'Melisandre']"
8445,3,10,41,381,melisandre,"This War of Five Kings means nothing The true war lies to the north, my king Death marches on the Wall Only you can stop him","['Stannis Baratheon', 'Davos Seaworth', 'Melisandre']"
8446,3,10,41,382,davos,"You cant stop him alone You need someone to rebuild your army for you, someone to convince this lord and that lord to fight for you, to bring sellswords and pirates to your side","['Stannis Baratheon', 'Davos Seaworth', 'Melisandre']"
8447,3,10,41,383,stannis,Ive made my decision,"['Stannis Baratheon', 'Davos Seaworth', 'Melisandre']"
8448,3,10,41,384,melisandre,Hes right You need him He has a part to play in the war to come,"['Stannis Baratheon', 'Davos Seaworth', 'Melisandre']"
8449,3,10,41,385,stannis,"You see, Ser Davos? Youve been saved by that fire god you like to mock Youre in his army now","['Stannis Baratheon', 'Davos Seaworth', 'Melisandre']"
8450,3,10,42,386,barristan,"They will come, Your Grace When theyre ready","['Daenerys Targaryen', 'Missandei', 'Daario Naharis', 'Barristan Selmy', 'Jorah Mormont']"
8451,3,10,42,387,daenerys,Perhaps they didnt want to be conquered,"['Daenerys Targaryen', 'Missandei', 'Daario Naharis', 'Barristan Selmy', 'Jorah Mormont']"
8452,3,10,42,388,jorah,You didnt conquer them You liberated them,"['Daenerys Targaryen', 'Missandei', 'Daario Naharis', 'Barristan Selmy', 'Jorah Mormont']"
8453,3,10,42,389,daenerys,People learn to love their chains,"['Daenerys Targaryen', 'Missandei', 'Daario Naharis', 'Barristan Selmy', 'Jorah Mormont']"
8454,3,10,42,390,daenerys,No,"['Daenerys Targaryen', 'Missandei', 'Daario Naharis', 'Barristan Selmy', 'Jorah Mormont']"
8455,3,10,42,391,man,Mhysa,"['Daenerys Targaryen', 'Missandei', 'Daario Naharis', 'Barristan Selmy', 'Jorah Mormont']"
8456,3,10,42,392,daughter,Mhysa,"['Daenerys Targaryen', 'Missandei', 'Daario Naharis', 'Barristan Selmy', 'Jorah Mormont']"
8457,3,10,42,393,crowd,Mhysa! Mhysa! Mhysa! Mhysa! Mhysa,"['Daenerys Targaryen', 'Missandei', 'Daario Naharis', 'Barristan Selmy', 'Jorah Mormont']"
8458,3,10,42,394,daenerys,What does it mean?,"['Daenerys Targaryen', 'Missandei', 'Daario Naharis', 'Barristan Selmy', 'Jorah Mormont']"
8459,3,10,42,395,missandei,"It is old Ghiscari, khaleesi It means mother","['Daenerys Targaryen', 'Missandei', 'Daario Naharis', 'Barristan Selmy', 'Jorah Mormont']"
8460,3,10,42,396,crowd,Mhysa! Mhysa! Mhysa,"['Daenerys Targaryen', 'Missandei', 'Daario Naharis', 'Barristan Selmy', 'Jorah Mormont']"
8461,3,10,42,397,daenerys,Its all right These people wont hurt me,"['Daenerys Targaryen', 'Missandei', 'Daario Naharis', 'Barristan Selmy', 'Jorah Mormont']"
8462,3,10,42,398,crowd,Mhysa! Mhysa! Mhysa,"['Daenerys Targaryen', 'Missandei', 'Daario Naharis', 'Barristan Selmy', 'Jorah Mormont']"
8463,3,10,42,399,crowd,Mhysa Mhysa Mhysa Mhysa,"['Daenerys Targaryen', 'Missandei', 'Daario Naharis', 'Barristan Selmy', 'Jorah Mormont']"
8464,4,1,1,0,jaime,Magnificent,"['Jaime Lannister', 'Tywin Lannister']"
8465,4,1,1,1,tywin,Mm-hmm,"['Jaime Lannister', 'Tywin Lannister']"
8466,4,1,1,2,jaime,Looks fresh-forged,"['Jaime Lannister', 'Tywin Lannister']"
8467,4,1,1,3,tywin,It is,"['Jaime Lannister', 'Tywin Lannister']"
8468,4,1,1,4,jaime,No ones made a Valyrian steel sword since the Doom of Valyria,"['Jaime Lannister', 'Tywin Lannister']"
8469,4,1,1,5,tywin,There are three living smiths who know how to rework Valyrian steel The finest of them was in Volantis Came here to Kings Landing at my invitation,"['Jaime Lannister', 'Tywin Lannister']"
8470,4,1,1,6,jaime,Where did you get this much Valyrian steel?,"['Jaime Lannister', 'Tywin Lannister']"
8471,4,1,1,7,tywin,From someone who no longer had need of it,"['Jaime Lannister', 'Tywin Lannister']"
8472,4,1,1,8,jaime,Youve wanted one of these in the family for a long time,"['Jaime Lannister', 'Tywin Lannister']"
8473,4,1,1,9,tywin,And now we have two,"['Jaime Lannister', 'Tywin Lannister']"
8474,4,1,1,10,jaime,Two?,"['Jaime Lannister', 'Tywin Lannister']"
8475,4,1,1,11,tywin,The original weapon was absurdly large Plenty of steel for two swords,"['Jaime Lannister', 'Tywin Lannister']"
8476,4,1,1,12,jaime,"Well, thank you Its glorious","['Jaime Lannister', 'Tywin Lannister']"
8477,4,1,1,13,tywin,Youll have to train your left hand,"['Jaime Lannister', 'Tywin Lannister']"
8478,4,1,1,14,jaime,Any decent swordsman knows how to use both hands,"['Jaime Lannister', 'Tywin Lannister']"
8479,4,1,1,15,tywin,Youll never be as good,"['Jaime Lannister', 'Tywin Lannister']"
8480,4,1,1,16,jaime,"No But as long as Im better than everyone else, I suppose it doesnt matter","['Jaime Lannister', 'Tywin Lannister']"
8481,4,1,1,17,tywin,You cant serve in the Kingsguard with one hand,"['Jaime Lannister', 'Tywin Lannister']"
8482,4,1,1,18,jaime,Wheres that written? I can and I will ingsguard oath is for life,"['Jaime Lannister', 'Tywin Lannister']"
8483,4,1,1,19,tywin,The war is over The king is safe The king is never safe,"['Jaime Lannister', 'Tywin Lannister']"
8484,4,1,1,20,jaime,How many people in this city alone would love to see his head on a pike?,"['Jaime Lannister', 'Tywin Lannister']"
8485,4,1,1,21,tywin,Other knights protected the king while you were a prisoner They will continue to do so when you go home,"['Jaime Lannister', 'Tywin Lannister']"
8486,4,1,1,22,jaime,Home?,"['Jaime Lannister', 'Tywin Lannister']"
8487,4,1,1,23,tywin,Youll return to Casterly Rock and rule in my stead,"['Jaime Lannister', 'Tywin Lannister']"
8488,4,1,1,24,jaime,You are the Lord of Casterly Rock,"['Jaime Lannister', 'Tywin Lannister']"
8489,4,1,1,25,tywin,I am the Kings Hand My place is here I dont expect to see the Rock again before I die,"['Jaime Lannister', 'Tywin Lannister']"
8490,4,1,1,26,jaime,You know what they call me? Kingslayer Oathbreaker Man without honor Now you want me to break another sacred vow,"['Jaime Lannister', 'Tywin Lannister']"
8491,4,1,1,27,tywin,You wont be breaking anything There is a precedent to relieve a Kingsguard of his duties The king will exercise that prerogative,"['Jaime Lannister', 'Tywin Lannister']"
8492,4,1,1,28,jaime,No,"['Jaime Lannister', 'Tywin Lannister']"
8493,4,1,1,29,tywin,No?,"['Jaime Lannister', 'Tywin Lannister']"
8494,4,1,1,30,jaime,No,"['Jaime Lannister', 'Tywin Lannister']"
8495,4,1,1,31,tywin,I dont believe I asked you a question,"['Jaime Lannister', 'Tywin Lannister']"
8496,4,1,1,32,jaime,Theres my answer,"['Jaime Lannister', 'Tywin Lannister']"
8497,4,1,1,33,tywin,If you think your bloody honor comes before.,"['Jaime Lannister', 'Tywin Lannister']"
8498,4,1,1,34,jaime,"My bloody honor is beyond repair, but my answer is still no I dont want Casterly Rock I dont want a wife I dont want children","['Jaime Lannister', 'Tywin Lannister']"
8499,4,1,1,35,tywin,What do you want?,"['Jaime Lannister', 'Tywin Lannister']"
8500,4,1,1,36,jaime,Supper would be nice,"['Jaime Lannister', 'Tywin Lannister']"
8501,4,1,1,37,tywin,"For 40 years Ive tried to teach you If you havent learned by now, you never will Go If serving as a glorified bodyguard is the sum of your ambition, go serve","['Jaime Lannister', 'Tywin Lannister']"
8502,4,1,1,38,jaime,I suppose you want the sword back,"['Jaime Lannister', 'Tywin Lannister']"
8503,4,1,1,39,tywin,Keep it,"['Jaime Lannister', 'Tywin Lannister']"
8504,4,1,1,40,tywin,A one-handed man with no family needs all the help he can get,"['Jaime Lannister', 'Tywin Lannister']"
8505,4,1,2,41,bronn,How many Dornishmen does it take to fuck a goat?,"['Tyrion Lannister', 'Podrick Payne', 'Bronn']"
8506,4,1,2,42,tyrion,Please dont,"['Tyrion Lannister', 'Podrick Payne', 'Bronn']"
8507,4,1,2,43,bronn,"Seems to me the smart place to meet travelers is in a tavern That way, one party is late, the other party can drink some ale inside","['Tyrion Lannister', 'Podrick Payne', 'Bronn']"
8508,4,1,2,44,tyrion,"This is the Prince of Dorne were waiting for, not one of your sellsword friends","['Tyrion Lannister', 'Podrick Payne', 'Bronn']"
8509,4,1,2,45,bronn,"If hes so damned important, how come they sent you to meet him?","['Tyrion Lannister', 'Podrick Payne', 'Bronn']"
8510,4,1,2,46,tyrion,Theres bad blood between the Martells of Dorne and the Lannisters of Casterly Rock Has been for years,"['Tyrion Lannister', 'Podrick Payne', 'Bronn']"
8511,4,1,2,47,bronn,"And just in case the Martells of Dorne are looking to spill some Lannister blood, it may as well be yours, eh?","['Tyrion Lannister', 'Podrick Payne', 'Bronn']"
8512,4,1,2,48,tyrion,No need for cynicism I happen to be an accomplished diplomat,"['Tyrion Lannister', 'Podrick Payne', 'Bronn']"
8513,4,1,2,49,bronn,Oh,"['Tyrion Lannister', 'Podrick Payne', 'Bronn']"
8514,4,1,2,50,tyrion,"Ah, here we are","['Tyrion Lannister', 'Podrick Payne', 'Bronn']"
8515,4,1,2,51,tyrion,Can you read the sigils?,"['Tyrion Lannister', 'Podrick Payne', 'Bronn']"
8516,4,1,2,52,bronn,Yellow balls?,"['Tyrion Lannister', 'Podrick Payne', 'Bronn']"
8517,4,1,2,53,podrick,"Wild lemons on a purple field, House Dalt of Lemonwood A vulture grasping a baby in its talons, House Blackmont A crowned skull, the Manwoodys of Kingsgrave","['Tyrion Lannister', 'Podrick Payne', 'Bronn']"
8518,4,1,2,54,tyrion,Boy knows his Dornish Houses,"['Tyrion Lannister', 'Podrick Payne', 'Bronn']"
8519,4,1,2,55,bronn,I need a sigil,"['Tyrion Lannister', 'Podrick Payne', 'Bronn']"
8520,4,1,2,56,tyrion,"And House Martell, a red sun pierced by a spear?","['Tyrion Lannister', 'Podrick Payne', 'Bronn']"
8521,4,1,2,57,podrick,"I dont see it, my lord","['Tyrion Lannister', 'Podrick Payne', 'Bronn']"
8522,4,1,3,58,tyrion,"Well met, my lords His Grace King Joffrey welcomes you in his name My lord father, the Kings Hand, sends his greetings as well I am Tyrion Lannister of Casterly Rock, Master of Coin Forgive me I dont see Prince Doran in your company","['Tyrion Lannister', 'Podrick Payne', 'Bronn', 'Lord Blackmont']"
8523,4,1,3,59,dornish lord,The princes health forces him to remain at Sunspear He sends his brother Prince Oberyn to attend the royal wedding in his stead,"['Tyrion Lannister', 'Podrick Payne', 'Bronn', 'Lord Blackmont']"
8524,4,1,3,60,tyrion,"Yes, the king will be delighted to enjoy the company of a warrior as renowned as Prince Oberyn at his wedding feast","['Tyrion Lannister', 'Podrick Payne', 'Bronn', 'Lord Blackmont']"
8525,4,1,3,61,dornish lord,Will he?,"['Tyrion Lannister', 'Podrick Payne', 'Bronn', 'Lord Blackmont']"
8526,4,1,3,62,tyrion,And where is Prince Oberyn?,"['Tyrion Lannister', 'Podrick Payne', 'Bronn', 'Lord Blackmont']"
8527,4,1,3,63,dornish lord,"Arrived before dawn Not a man for welcome parties, our prince","['Tyrion Lannister', 'Podrick Payne', 'Bronn', 'Lord Blackmont']"
8528,4,1,3,64,tyrion,"Very well My lords, these fine men from the City Watch will escort you to your quarters in the Red Keep","['Tyrion Lannister', 'Podrick Payne', 'Bronn', 'Lord Blackmont']"
8529,4,1,3,65,tyrion,You must be weary after such a long journey,"['Tyrion Lannister', 'Podrick Payne', 'Bronn', 'Lord Blackmont']"
8530,4,1,3,66,bronn,Some accomplished diplomacy that was Now where?,"['Tyrion Lannister', 'Podrick Payne', 'Bronn', 'Lord Blackmont']"
8531,4,1,3,67,tyrion,We must find Prince Oberyn before he kills somebody or several somebodies,"['Tyrion Lannister', 'Podrick Payne', 'Bronn', 'Lord Blackmont']"
8532,4,1,3,68,bronn,How do you plan on finding a single Dornishman in a city this big?,"['Tyrion Lannister', 'Podrick Payne', 'Bronn', 'Lord Blackmont']"
8533,4,1,3,69,tyrion,"Youre famous for fucking half of Westeros You just arrived at the capital after two weeks of bad roads, where would you go?","['Tyrion Lannister', 'Podrick Payne', 'Bronn', 'Lord Blackmont']"
8534,4,1,3,70,bronn,"Id probably go to sleep, but Im getting old","['Tyrion Lannister', 'Podrick Payne', 'Bronn', 'Lord Blackmont']"
8535,4,1,4,71,oberyn,Look at this one How lovely is she?,"['Oberyn Martell', 'Olyvar', 'Ellaria Sand', 'Marei', 'Whore #1', 'Whore #2']"
8536,4,1,4,72,ellaria,Beautiful But pale,"['Oberyn Martell', 'Olyvar', 'Ellaria Sand', 'Marei', 'Whore #1', 'Whore #2']"
8537,4,1,4,73,oberyn,They like them pale in the capital Shows they dont work the fields Do I frighten you?,"['Oberyn Martell', 'Olyvar', 'Ellaria Sand', 'Marei', 'Whore #1', 'Whore #2']"
8538,4,1,4,74,oberyn,You like?,"['Oberyn Martell', 'Olyvar', 'Ellaria Sand', 'Marei', 'Whore #1', 'Whore #2']"
8539,4,1,4,75,ellaria,Timid Timid bores me,"['Oberyn Martell', 'Olyvar', 'Ellaria Sand', 'Marei', 'Whore #1', 'Whore #2']"
8540,4,1,4,76,oberyn,"Youre a bit of mischief, arent you?","['Oberyn Martell', 'Olyvar', 'Ellaria Sand', 'Marei', 'Whore #1', 'Whore #2']"
8541,4,1,4,77,oberyn,I think she likes you ELLARIA She has good taste,"['Oberyn Martell', 'Olyvar', 'Ellaria Sand', 'Marei', 'Whore #1', 'Whore #2']"
8542,4,1,4,78,oberyn,"Youre not timid, are you?","['Oberyn Martell', 'Olyvar', 'Ellaria Sand', 'Marei', 'Whore #1', 'Whore #2']"
8543,4,1,4,79,ellaria,Not timid,"['Oberyn Martell', 'Olyvar', 'Ellaria Sand', 'Marei', 'Whore #1', 'Whore #2']"
8544,4,1,4,80,oberyn,Do you like women?,"['Oberyn Martell', 'Olyvar', 'Ellaria Sand', 'Marei', 'Whore #1', 'Whore #2']"
8545,4,1,4,81,whore,"When they look like her, my lord","['Oberyn Martell', 'Olyvar', 'Ellaria Sand', 'Marei', 'Whore #1', 'Whore #2']"
8546,4,1,4,82,ellaria,This one will do nicely,"['Oberyn Martell', 'Olyvar', 'Ellaria Sand', 'Marei', 'Whore #1', 'Whore #2']"
8547,4,1,4,83,olyvar,"Very good, my lady","['Oberyn Martell', 'Olyvar', 'Ellaria Sand', 'Marei', 'Whore #1', 'Whore #2']"
8548,4,1,4,84,ellaria,"Oh, Im not a lady","['Oberyn Martell', 'Olyvar', 'Ellaria Sand', 'Marei', 'Whore #1', 'Whore #2']"
8549,4,1,4,85,olyvar,A term of courtesy in this establishment,"['Oberyn Martell', 'Olyvar', 'Ellaria Sand', 'Marei', 'Whore #1', 'Whore #2']"
8550,4,1,4,86,ellaria,A lie anywhere Why not use the right words? Im a bastard She is a whore And youre what? A procurer,"['Oberyn Martell', 'Olyvar', 'Ellaria Sand', 'Marei', 'Whore #1', 'Whore #2']"
8551,4,1,4,87,olyvar,Any of the others?,"['Oberyn Martell', 'Olyvar', 'Ellaria Sand', 'Marei', 'Whore #1', 'Whore #2']"
8552,4,1,4,88,oberyn,The two girls can leave,"['Oberyn Martell', 'Olyvar', 'Ellaria Sand', 'Marei', 'Whore #1', 'Whore #2']"
8553,4,1,4,89,oberyn,You stay,"['Oberyn Martell', 'Olyvar', 'Ellaria Sand', 'Marei', 'Whore #1', 'Whore #2']"
8554,4,1,5,90,olyvar,"Im afraid Im not an offer, my lord","['Oberyn Martell', 'Olyvar', 'Ellaria Sand', 'Marei']"
8555,4,1,5,91,oberyn,Everyone who works for Littlefinger is an offer Take off your clothes Well be here a while,"['Oberyn Martell', 'Olyvar', 'Ellaria Sand', 'Marei']"
8556,4,1,5,92,olyvar,My lord,"['Oberyn Martell', 'Olyvar', 'Ellaria Sand', 'Marei']"
8557,4,1,5,93,oberyn,"I am a prince, boy Have you ever been with a prince?","['Oberyn Martell', 'Olyvar', 'Ellaria Sand', 'Marei']"
8558,4,1,5,94,olyvar,Cant say I have Im wildly expensive,"['Oberyn Martell', 'Olyvar', 'Ellaria Sand', 'Marei']"
8559,4,1,5,95,oberyn,Take off your clothes,"['Oberyn Martell', 'Olyvar', 'Ellaria Sand', 'Marei']"
8560,4,1,5,96,olyvar,Which way do you like it?,"['Oberyn Martell', 'Olyvar', 'Ellaria Sand', 'Marei']"
8561,4,1,5,97,oberyn,My way,"['Oberyn Martell', 'Olyvar', 'Ellaria Sand', 'Marei']"
8562,4,1,5,98,morgan,And so he spoke and so he spoke That Lord of Castamere And now the rains,"['Oberyn Martell', 'Olyvar', 'Ellaria Sand', 'Marei']"
8563,4,1,5,99,ellaria,Oberyn,"['Oberyn Martell', 'Olyvar', 'Ellaria Sand', 'Marei']"
8564,4,1,5,100,morgan,Weep oer his hall.,"['Oberyn Martell', 'Olyvar', 'Ellaria Sand', 'Marei']"
8565,4,1,5,101,ellaria,"Oberyn, dont","['Oberyn Martell', 'Olyvar', 'Ellaria Sand', 'Marei']"
8566,4,1,6,102,morgan,"With no one there to hear Yes, not the rains weep oer his hall And not a soul to hear","['Oberyn Martell', 'Morgan', ""Morgan's Friend"", 'Olyvar', 'Ellaria Sand']"
8567,4,1,6,103,morgans friend,"You lost, friend?","['Oberyn Martell', 'Morgan', ""Morgan's Friend"", 'Olyvar', 'Ellaria Sand']"
8568,4,1,6,104,oberyn,Forgive me for staring I dont see many Lannisters where Im from,"['Oberyn Martell', 'Morgan', ""Morgan's Friend"", 'Olyvar', 'Ellaria Sand']"
8569,4,1,6,105,morgans friend,I dont see many Dornishmen in the capital,"['Oberyn Martell', 'Morgan', ""Morgan's Friend"", 'Olyvar', 'Ellaria Sand']"
8570,4,1,6,106,oberyn,We dont like the smell,"['Oberyn Martell', 'Morgan', ""Morgan's Friend"", 'Olyvar', 'Ellaria Sand']"
8571,4,1,6,107,ellaria,"Come with me, lover","['Oberyn Martell', 'Morgan', ""Morgan's Friend"", 'Olyvar', 'Ellaria Sand']"
8572,4,1,6,108,morgan,"Gods, look at this one","['Oberyn Martell', 'Morgan', ""Morgan's Friend"", 'Olyvar', 'Ellaria Sand']"
8573,4,1,6,109,olyvar,"Sirs, if you follow me, Ill arrange for a private room","['Oberyn Martell', 'Morgan', ""Morgan's Friend"", 'Olyvar', 'Ellaria Sand']"
8574,4,1,6,110,morgan,Why are you wasting a woman like this on a Dornishman? Bring him a shaved goat and a bottle of olive oil,"['Oberyn Martell', 'Morgan', ""Morgan's Friend"", 'Olyvar', 'Ellaria Sand']"
8575,4,1,6,111,oberyn,Do you know why all the world hates a Lannister?,"['Oberyn Martell', 'Morgan', ""Morgan's Friend"", 'Olyvar', 'Ellaria Sand']"
8576,4,1,6,112,oberyn,You think your gold and your lions and your gold lions make you better than everyone May I tell you a secret? Youre not a golden lion Youre just a pink little man who is far too slow on the draw,"['Oberyn Martell', 'Morgan', ""Morgan's Friend"", 'Olyvar', 'Ellaria Sand']"
8577,4,1,6,113,oberyn,"Longsword is a bad option in close quarters When I pull my blade, your friend starts bleeding Quite a lot, Im afraid So many veins in the wrist","['Oberyn Martell', 'Morgan', ""Morgan's Friend"", 'Olyvar', 'Ellaria Sand']"
8578,4,1,6,114,oberyn,"Hell live if you get him help straightaway So, decisions","['Oberyn Martell', 'Morgan', ""Morgan's Friend"", 'Olyvar', 'Ellaria Sand']"
8579,4,1,7,115,tyrion,"Prince Oberyn, forgive the intrusion We heard there might be.","['Oberyn Martell', 'Morgan', ""Morgan's Friend"", 'Olyvar', 'Ellaria Sand', 'Tyrion Lannister', 'Bronn']"
8580,4,1,7,116,tyrion,trouble,"['Oberyn Martell', 'Morgan', ""Morgan's Friend"", 'Olyvar', 'Ellaria Sand', 'Tyrion Lannister', 'Bronn']"
